Sample	posterior	ESS(posterior)	likelihood	prior
0	-8150.436711666104	N	-8140.026324630122	-10.410387035981923
1000	-6229.551226954498	2.0	-6226.69322042178	-2.8580065327174236
2000	-6228.474155426177	3.0	-6226.225385531522	-2.248769894655518
3000	-6231.130900283067	4.0	-6226.5860976170425	-4.544802666024015
4000	-6229.811842759773	5.0	-6226.249497482988	-3.5623452767849644
5000	-6227.261071635322	6.0	-6224.483459858014	-2.777611777308441
6000	-6228.920930618373	7.0	-6226.51733509467	-2.403595523703619
7000	-6228.136128293407	8.0	-6225.7116642070205	-2.4244640863859725
8000	-6228.088083672484	9.0	-6225.027643251547	-3.060440420936824
9000	-6228.130469624514	9.0	-6225.711095794222	-2.4193738302922925
10000	-6228.56795667163	9.8	-6224.6660322991165	-3.9019243725131556
11000	-6228.741069878928	10.6	-6226.399547325209	-2.341522553718833
12000	-6228.514333810021	11.5	-6226.344293163549	-2.1700406464713438
13000	-6227.9959486193275	12.1	-6224.9225762169035	-3.0733724024242655
14000	-6233.845538097842	14.0	-6230.429668197154	-3.415869900688337
15000	-6226.578991150076	15.0	-6224.426500667331	-2.152490482744428
16000	-6226.369885386549	16.0	-6223.855017018919	-2.5148683676300005
17000	-6227.615119061595	17.0	-6225.057543263216	-2.5575757983788194
18000	-6234.557396994219	18.0	-6231.136307339836	-3.42108965438282
19000	-6229.024157668246	18.0	-6225.380238458413	-3.643919209831958
20000	-6227.026389773725	19.0	-6224.0364265535945	-2.989963220130039
21000	-6226.5717002561305	20.0	-6224.31527275667	-2.2564274994604885
22000	-6228.665435354974	21.0	-6226.137938695085	-2.527496659888818
23000	-6231.952153299017	22.0	-6228.980871838589	-2.9712814604275444
24000	-6227.4585358957665	23.0	-6224.784984293802	-2.6735516019643106
25000	-6228.007313907224	24.0	-6225.880383951687	-2.126929955537303
26000	-6227.740731176724	25.0	-6224.628788199137	-3.1119429775871597
27000	-6225.943257456272	26.0	-6223.596115931689	-2.347141524582332
28000	-6229.206866976794	27.0	-6225.910960667136	-3.2959063096578314
29000	-6226.84793556758	27.0	-6224.509420542031	-2.3385150255485376
30000	-6228.842985429478	28.0	-6225.755398946323	-3.087586483155394
31000	-6229.912075254989	29.0	-6226.939445922968	-2.972629332020811
32000	-6228.156874817468	30.0	-6224.60921086832	-3.547663949148214
33000	-6228.510145224823	31.0	-6226.163238307367	-2.3469069174560655
34000	-6227.298804662734	32.0	-6225.197136866993	-2.1016677957417373
35000	-6229.598286213162	33.0	-6226.882889436823	-2.7153967763395226
